"","pt(i,t)","pt(i,t)","pt(i,t)","pt(i,t)","pt(i,t)","","","","","x: w/o MN","x: w/o MN","x: w/o MN","x: w/o MN","x: w/o MN","x: w/ MN","x: w/ MN","x: w/ MN","x: w/ MN","x: w/ MN"
"","0","1","2","3","4",">=1: no MHRC","Util: w/o MN","Util: w/ MN","Util_gap: =1: not equal","0","1","2","3","4","0","1","2","3","4","MN_lic: >=1: no MN","MN_lic2: >=1: no MN"
"559",0.08762,0.22929,0.27627,0.23663,0.17018,0.00,0.3801132696,0.3801132696,0.00,6.25,1.10,0.36,0.15,0.06,6.25,1.10,0.36,0.15,0.06,0.00,0.00
"560",0.24556,0.19604,0.06134,0.25231,0.24475,1.00,0.4802635429,0.4776449925,1.00,6.25,0.59,0.06,0.17,0.10,6.25,0.59,0.13,0.13,0.10,1.00,0.00
"561",0.30194,0.18597,0.03232,0.37975,0.10001,1.00,0.5411444168,0.5313998288,1.00,6.25,0.48,0.02,0.22,0.03,6.25,0.48,0.15,0.15,0.03,1.00,0.00
"562",0.40230,0.27587,0.09082,0.01246,0.21855,1.00,0.6455255767,0.6382022917,1.00,6.25,0.52,0.06,0.00,0.08,6.25,0.52,0.06,0.05,0.05,1.00,0.00
"563",0.19503,0.27102,0.14875,0.05214,0.33306,1.00,0.4622540584,0.4574489381,1.00,6.25,0.85,0.17,0.03,0.13,6.25,0.85,0.17,0.09,0.09,1.00,0.00
"564",0.21089,0.34145,0.16604,0.05109,0.23053,1.00,0.4975652084,0.4943166902,1.00,6.25,0.91,0.16,0.02,0.09,6.25,0.91,0.16,0.06,0.06,1.00,0.00
"565",0.38345,0.22321,0.04615,0.18426,0.16293,1.00,0.6085563238,0.6055310155,1.00,6.25,0.45,0.02,0.11,0.06,6.25,0.45,0.07,0.07,0.06,1.00,0.00
"566",0.33852,0.22169,0.18078,0.17757,0.08144,0.00,0.5721849094,0.5721849094,0.00,6.25,0.50,0.17,0.09,0.02,6.25,0.50,0.17,0.09,0.02,0.00,0.00
"567",0.05864,0.31660,0.32598,0.16775,0.13103,0.00,0.3922767497,0.3922767497,0.00,6.25,1.31,0.36,0.09,0.05,6.25,1.31,0.36,0.09,0.05,0.00,0.00
"568",0.29218,0.30537,0.13825,0.03046,0.23374,1.00,0.5545700836,0.5491678465,1.00,6.25,0.71,0.12,0.01,0.09,6.25,0.71,0.12,0.06,0.06,1.00,0.00
"569",0.13629,0.29270,0.24725,0.20177,0.12198,0.00,0.4308366433,0.4308366433,0.00,6.25,1.03,0.28,0.12,0.04,6.25,1.03,0.28,0.12,0.04,0.00,0.00
"570",0.12842,0.27228,0.25015,0.15642,0.19273,0.00,0.4163516904,0.4163516904,0.00,6.25,1.02,0.30,0.09,0.07,6.25,1.02,0.30,0.09,0.07,0.00,0.00
"571",0.22149,0.20385,0.13109,0.24918,0.19439,1.00,0.4622068614,0.4622068005,1.00,6.25,0.66,0.16,0.16,0.07,6.25,0.66,0.16,0.16,0.07,1.00,0.00
"572",0.24578,0.21857,0.22500,0.21388,0.09678,0.00,0.4956565668,0.4956565668,0.00,6.25,0.64,0.24,0.12,0.03,6.25,0.64,0.24,0.12,0.03,0.00,0.00
"573",0.10958,0.23203,0.29583,0.29331,0.06925,0.00,0.4073832535,0.4073832535,0.00,6.25,1.02,0.36,0.16,0.02,6.25,1.02,0.36,0.16,0.02,0.00,0.00
"574",0.10475,0.26964,0.20429,0.14545,0.27586,1.00,0.3929079239,0.3928763481,1.00,6.25,1.10,0.27,0.10,0.11,6.25,1.10,0.27,0.10,0.10,1.00,0.00
"575",0.27763,0.19807,0.22899,0.26272,0.03259,0.00,0.5265124687,0.5265124687,0.00,6.25,0.54,0.24,0.14,0.01,6.25,0.54,0.24,0.14,0.01,0.00,0.00
"576",0.20557,0.44625,0.32253,0.02154,0.00411,0.00,0.5645190248,0.5645190248,0.00,6.25,1.03,0.25,0.00,0.00,6.25,1.03,0.25,0.00,0.00,0.00,0.00
"577",0.15587,0.17671,0.22034,0.20017,0.24692,0.00,0.4078947356,0.4078947356,0.00,6.25,0.75,0.31,0.14,0.10,6.25,0.75,0.31,0.14,0.10,0.00,0.00
"578",0.55775,0.15360,0.04354,0.17831,0.06681,1.00,0.7655692869,0.7623158045,1.00,6.25,0.20,0.02,0.09,0.02,6.25,0.20,0.06,0.06,0.02,1.00,0.00
"579",0.22047,0.19985,0.19113,0.25925,0.12929,0.00,0.4667832528,0.4667832528,0.00,6.25,0.65,0.23,0.15,0.05,6.25,0.65,0.23,0.15,0.05,0.00,0.00
"580",0.42402,0.22840,0.07907,0.14211,0.12640,1.00,0.6455252989,0.6452492964,1.00,6.25,0.42,0.05,0.07,0.04,6.25,0.42,0.06,0.06,0.04,1.00,0.00
"581",0.28408,0.24728,0.10886,0.10609,0.25369,1.00,0.5236766121,0.5230762207,1.00,6.25,0.63,0.10,0.06,0.10,6.25,0.63,0.10,0.09,0.09,1.00,0.00
"582",0.09801,0.45837,0.01528,0.30038,0.12796,1.00,0.4589517042,0.4472956237,1.00,6.25,1.28,0.00,0.18,0.04,6.25,1.28,0.11,0.11,0.04,1.00,0.00
"583",0.22926,0.30268,0.06513,0.09299,0.30993,1.00,0.4958440005,0.4933613615,1.00,6.25,0.82,0.05,0.06,0.12,6.25,0.82,0.09,0.09,0.09,2.00,0.00
"584",0.38103,0.04930,0.13947,0.14243,0.28777,1.00,0.5816486188,0.5801265327,1.00,6.25,0.07,0.17,0.10,0.11,6.25,0.13,0.13,0.11,0.11,2.00,0.00
"585",0.36948,0.21657,0.15183,0.23646,0.02566,1.00,0.6048181838,0.6048181838,0.00,6.25,0.46,0.13,0.12,0.00,6.25,0.46,0.13,0.12,0.00,0.00,0.00
"586",0.15400,0.29497,0.19735,0.20260,0.15108,0.00,0.4384622732,0.4384622732,0.00,6.25,0.98,0.22,0.12,0.06,6.25,0.98,0.22,0.12,0.06,0.00,0.00
"587",0.15577,0.28320,0.25971,0.13784,0.16348,0.00,0.4419471140,0.4419471140,0.00,6.25,0.96,0.28,0.08,0.06,6.25,0.96,0.28,0.08,0.06,0.00,0.00
"588",0.29027,0.13205,0.35063,0.05051,0.17654,1.00,0.5325073133,0.5304368012,1.00,6.25,0.35,0.35,0.02,0.07,6.25,0.35,0.35,0.04,0.04,1.00,0.00
"589",0.23123,0.22651,0.22088,0.18790,0.13348,0.00,0.4825749012,0.4825749012,0.00,6.25,0.68,0.24,0.11,0.05,6.25,0.68,0.24,0.11,0.05,0.00,0.00
"590",0.12131,0.10346,0.30395,0.30880,0.16248,1.00,0.3815818291,0.3815818291,0.00,6.25,0.62,0.45,0.19,0.06,6.25,0.62,0.45,0.19,0.06,0.00,0.00
"591",0.28574,0.05930,0.09933,0.24456,0.31107,1.00,0.4936728409,0.4933383909,1.00,6.25,0.13,0.15,0.18,0.12,6.25,0.17,0.17,0.17,0.12,2.00,0.00
"592",0.23829,0.20181,0.18697,0.14875,0.22418,1.00,0.4765726060,0.4765726060,0.00,6.25,0.62,0.22,0.09,0.09,6.25,0.62,0.22,0.09,0.09,0.00,0.00
"593",0.06460,0.44467,0.22786,0.10272,0.16015,1.00,0.4252894557,0.4252335365,1.00,6.25,1.36,0.23,0.05,0.06,6.25,1.36,0.23,0.06,0.06,1.00,0.00
"594",0.20923,0.15550,0.25855,0.24965,0.12706,0.00,0.4543282016,0.4543282016,0.00,6.25,0.56,0.32,0.15,0.04,6.25,0.56,0.32,0.15,0.04,0.00,0.00
"595",0.26466,0.08632,0.26204,0.17145,0.21552,1.00,0.4870802694,0.4866490541,1.00,6.25,0.24,0.33,0.11,0.08,6.25,0.31,0.31,0.11,0.08,1.00,0.00
"596",0.21056,0.19714,0.02030,0.35786,0.21415,1.00,0.4615802329,0.4511738399,1.00,6.25,0.66,0.01,0.23,0.08,6.25,0.66,0.16,0.16,0.08,1.00,0.00
"597",0.18466,0.44881,0.23015,0.00050,0.13587,1.00,0.5284215609,0.5231331445,1.00,6.25,1.07,0.19,0.00,0.05,6.25,1.07,0.19,0.02,0.02,1.00,0.00
"598",0.12240,0.10276,0.25135,0.28077,0.24272,1.00,0.3728665017,0.3728665017,0.00,6.25,0.61,0.41,0.19,0.09,6.25,0.61,0.41,0.19,0.09,0.00,0.00
"599",0.23044,0.23914,0.23081,0.24816,0.05145,0.00,0.4944355288,0.4944355288,0.00,6.25,0.71,0.25,0.13,0.01,6.25,0.71,0.25,0.13,0.01,0.00,0.00
"600",0.30773,0.20166,0.29958,0.02487,0.16616,1.00,0.5574027342,0.5535473612,1.00,6.25,0.50,0.28,0.00,0.06,6.25,0.50,0.28,0.03,0.03,1.00,0.00
"601",0.04922,0.19407,0.40445,0.29134,0.06092,0.00,0.3717911241,0.3717911241,0.00,6.25,1.23,0.48,0.16,0.01,6.25,1.23,0.48,0.16,0.01,0.00,0.00
"602",0.00853,0.13228,0.56140,0.17407,0.12372,0.00,0.3465068206,0.3465068206,0.00,6.25,1.47,0.59,0.10,0.04,6.25,1.47,0.59,0.10,0.04,0.00,0.00
"603",0.30394,0.04535,0.27574,0.37362,0.00135,1.00,0.5495369560,0.5442663482,1.00,6.25,0.08,0.34,0.19,0.00,6.25,0.26,0.26,0.19,0.00,1.00,0.00
"604",0.27715,0.06740,0.17473,0.12354,0.35718,1.00,0.4886399970,0.4875822400,1.00,6.25,0.17,0.25,0.09,0.14,6.25,0.22,0.22,0.12,0.12,2.00,0.00
"605",0.02382,0.31569,0.18470,0.37090,0.10490,1.00,0.3629580915,0.3629580915,0.00,6.25,1.45,0.27,0.21,0.03,6.25,1.45,0.27,0.21,0.03,0.00,0.00
"606",0.05378,0.14356,0.26015,0.38589,0.15662,0.00,0.3411856651,0.3411856651,0.00,6.25,1.11,0.44,0.23,0.06,6.25,1.11,0.44,0.23,0.06,0.00,0.00
"607",0.09423,0.32218,0.16851,0.14210,0.27298,1.00,0.3983721549,0.3983228532,1.00,6.25,1.19,0.21,0.09,0.11,6.25,1.19,0.21,0.10,0.10,1.00,0.00
"608",0.24728,0.18492,0.26873,0.25687,0.04221,0.00,0.5008761394,0.5008761394,0.00,6.25,0.56,0.29,0.14,0.01,6.25,0.56,0.29,0.14,0.01,0.00,0.00
"609",0.11115,0.18122,0.08049,0.22705,0.40008,1.00,0.3680386636,0.3677087582,1.00,6.25,0.92,0.14,0.20,0.15,6.25,0.92,0.18,0.18,0.15,1.00,0.00
"610",0.20250,0.12020,0.27417,0.20288,0.20025,1.00,0.4403093826,0.4403093826,0.00,6.25,0.46,0.36,0.13,0.08,6.25,0.46,0.36,0.13,0.08,0.00,0.00
"611",0.37459,0.10539,0.29278,0.12886,0.09837,1.00,0.5956387138,0.5949941728,1.00,6.25,0.20,0.29,0.06,0.03,6.25,0.26,0.26,0.06,0.03,1.00,0.00
"612",0.19250,0.19083,0.16253,0.25297,0.20117,1.00,0.4372002304,0.4372002304,0.00,6.25,0.69,0.22,0.16,0.08,6.25,0.69,0.22,0.16,0.08,0.00,0.00
"613",0.23300,0.39671,0.11138,0.09818,0.16073,1.00,0.5292855529,0.5291795953,1.00,6.25,0.93,0.08,0.05,0.06,6.25,0.93,0.08,0.05,0.05,1.00,0.00
"614",0.06508,0.40322,0.35815,0.17252,0.00103,0.00,0.4429992371,0.4429992371,0.00,6.25,1.34,0.34,0.08,0.00,6.25,1.34,0.34,0.08,0.00,0.00,0.00
"615",0.12392,0.30618,0.02157,0.19102,0.35731,1.00,0.4184398974,0.4121220053,1.00,6.25,1.08,0.01,0.15,0.14,6.25,1.08,0.12,0.12,0.12,1.00,0.00
"616",0.15990,0.04233,0.40178,0.11524,0.28074,1.00,0.4143891866,0.4105892618,1.00,6.25,0.19,0.51,0.07,0.11,6.25,0.45,0.45,0.10,0.10,2.00,0.00
"617",0.33113,0.37844,0.02043,0.15086,0.11915,1.00,0.6124787951,0.6078961339,1.00,6.25,0.76,0.00,0.08,0.04,6.25,0.76,0.04,0.04,0.04,1.00,0.00
"618",0.24958,0.13585,0.00625,0.16444,0.44388,1.00,0.4772927772,0.4678645187,1.00,6.25,0.42,0.00,0.15,0.16,6.25,0.42,0.13,0.13,0.13,2.00,0.00
"619",0.31425,0.17627,0.16710,0.18842,0.15395,0.00,0.5360310643,0.5360310643,0.00,6.25,0.44,0.18,0.11,0.06,6.25,0.44,0.18,0.11,0.06,0.00,0.00
"620",0.17225,0.54505,0.11691,0.14777,0.01802,1.00,0.5450142071,0.5450142071,0.00,6.25,1.17,0.07,0.07,0.00,6.25,1.17,0.07,0.07,0.00,0.00,0.00
"621",0.23207,0.10764,0.13742,0.38601,0.13686,1.00,0.4611369431,0.4610904331,1.00,6.25,0.36,0.21,0.23,0.05,6.25,0.36,0.22,0.22,0.05,1.00,0.00
"622",0.16467,0.20717,0.17291,0.00561,0.44965,1.00,0.4308297419,0.4174268340,1.00,6.25,0.80,0.24,0.00,0.16,6.25,0.80,0.24,0.11,0.11,1.00,0.00
"623",0.29507,0.18360,0.08292,0.10148,0.33692,1.00,0.5180236286,0.5164977701,1.00,6.25,0.48,0.08,0.07,0.13,6.25,0.48,0.10,0.10,0.10,1.00,0.00
"624",0.03169,0.16390,0.11871,0.30381,0.38189,1.00,0.3125054227,0.3125054227,0.00,6.25,1.30,0.29,0.25,0.14,6.25,1.30,0.29,0.25,0.14,0.00,0.00
"625",0.17965,0.47934,0.01515,0.23150,0.09436,1.00,0.5272200023,0.5179439746,1.00,6.25,1.11,0.00,0.13,0.03,6.25,1.11,0.07,0.07,0.03,1.00,0.00
"626",0.06506,0.23808,0.31836,0.14362,0.23489,1.00,0.3700394444,0.3700384825,1.00,6.25,1.21,0.40,0.09,0.09,6.25,1.21,0.40,0.09,0.09,1.00,0.00
"627",0.31232,0.14745,0.12296,0.10563,0.31164,1.00,0.5258756748,0.5248932390,1.00,6.25,0.37,0.14,0.07,0.12,6.25,0.37,0.14,0.10,0.10,1.00,0.00
"628",0.21272,0.28883,0.12075,0.26599,0.11171,1.00,0.4821629884,0.4819330255,1.00,6.25,0.83,0.12,0.16,0.04,6.25,0.83,0.14,0.14,0.04,1.00,0.00
"629",0.13052,0.17138,0.15438,0.40627,0.13744,1.00,0.3940326940,0.3940326940,0.00,6.25,0.82,0.25,0.24,0.05,6.25,0.82,0.25,0.24,0.05,0.00,0.00
"630",0.15363,0.26211,0.14758,0.15916,0.27752,1.00,0.4224530009,0.4224530009,0.00,6.25,0.93,0.18,0.11,0.11,6.25,0.93,0.18,0.11,0.11,0.00,0.00
"631",0.36365,0.02669,0.12498,0.43389,0.05079,1.00,0.5894434685,0.5820860161,1.00,6.25,0.03,0.17,0.23,0.01,6.25,0.18,0.18,0.18,0.01,2.00,0.00
"632",0.26603,0.15566,0.28366,0.26249,0.03216,1.00,0.5142393391,0.5142393391,0.00,6.25,0.45,0.31,0.14,0.01,6.25,0.45,0.31,0.14,0.01,0.00,0.00
"633",0.31927,0.21475,0.16271,0.30300,0.00027,1.00,0.5685627265,0.5685627265,0.00,6.25,0.51,0.16,0.16,0.00,6.25,0.51,0.16,0.16,0.00,0.00,0.00
"634",0.31841,0.27250,0.12031,0.08590,0.20289,1.00,0.5616700822,0.5608917833,1.00,6.25,0.62,0.10,0.04,0.08,6.25,0.62,0.10,0.06,0.06,1.00,0.00
"635",0.33924,0.03387,0.04706,0.29170,0.28813,1.00,0.5481881161,0.5414580204,1.00,6.25,0.04,0.05,0.21,0.11,6.25,0.14,0.14,0.14,0.11,2.00,0.00
"636",0.21335,0.25211,0.13083,0.24348,0.16023,1.00,0.4690977590,0.4690931600,1.00,6.25,0.77,0.15,0.15,0.06,6.25,0.77,0.15,0.15,0.06,1.00,0.00
"637",0.27353,0.13527,0.37055,0.07366,0.14699,1.00,0.5201552081,0.5196946107,1.00,6.25,0.39,0.37,0.03,0.05,6.25,0.39,0.37,0.04,0.04,1.00,0.00
"638",0.21410,0.23672,0.02382,0.26288,0.26250,1.00,0.4694711259,0.4616695708,1.00,6.25,0.74,0.01,0.19,0.10,6.25,0.74,0.12,0.12,0.10,1.00,0.00
"639",0.28201,0.30959,0.22270,0.18056,0.00514,0.00,0.5612285841,0.5612285841,0.00,6.25,0.74,0.20,0.09,0.00,6.25,0.74,0.20,0.09,0.00,0.00,0.00
"640",0.13115,0.28871,0.15268,0.22575,0.20170,1.00,0.4155004185,0.4155004185,0.00,6.25,1.04,0.19,0.15,0.08,6.25,1.04,0.19,0.15,0.08,0.00,0.00
"641",0.27576,0.11045,0.21400,0.24557,0.15423,1.00,0.4970990417,0.4970990417,0.00,6.25,0.31,0.27,0.15,0.06,6.25,0.31,0.27,0.15,0.06,0.00,0.00
"642",0.23732,0.14675,0.18776,0.27093,0.15724,0.00,0.4682703079,0.4682703079,0.00,6.25,0.48,0.25,0.17,0.06,6.25,0.48,0.25,0.17,0.06,0.00,0.00
"643",0.27747,0.22713,0.07908,0.36810,0.04823,1.00,0.5303104506,0.5267353002,1.00,6.25,0.60,0.07,0.20,0.01,6.25,0.60,0.16,0.16,0.01,1.00,0.00
"644",0.10275,0.30535,0.16311,0.11481,0.31398,1.00,0.3994672450,0.3987856173,1.00,6.25,1.14,0.21,0.08,0.12,6.25,1.14,0.21,0.11,0.11,1.00,0.00
"645",0.19744,0.28210,0.10162,0.23682,0.18202,1.00,0.4636982235,0.4632805247,1.00,6.25,0.86,0.10,0.15,0.07,6.25,0.86,0.13,0.13,0.07,1.00,0.00
"646",0.13714,0.26014,0.24050,0.10928,0.25294,1.00,0.4183582871,0.4178511572,1.00,6.25,0.98,0.29,0.06,0.10,6.25,0.98,0.29,0.09,0.09,1.00,0.00
"647",0.20678,0.21450,0.30290,0.20805,0.06777,0.00,0.4744469429,0.4744469429,0.00,6.25,0.71,0.32,0.11,0.02,6.25,0.71,0.32,0.11,0.02,0.00,0.00
"648",0.22006,0.17523,0.21830,0.23179,0.15462,0.00,0.4611205399,0.4611205399,0.00,6.25,0.59,0.27,0.14,0.06,6.25,0.59,0.27,0.14,0.06,0.00,0.00
"649",0.29602,0.41309,0.23689,0.01257,0.04143,1.00,0.6115476872,0.6111948090,1.00,6.25,0.85,0.17,0.00,0.01,6.25,0.85,0.17,0.00,0.00,1.00,0.00
"650",0.34686,0.00120,0.29990,0.06204,0.29000,1.00,0.5777196447,0.5552260520,1.00,6.25,0.00,0.36,0.03,0.11,6.25,0.22,0.22,0.08,0.08,2.00,0.00
"651",0.07646,0.07402,0.42981,0.36499,0.05472,1.00,0.3711415824,0.3711415824,0.00,6.25,0.68,0.56,0.20,0.01,6.25,0.68,0.56,0.20,0.01,0.00,0.00
"652",0.19564,0.32859,0.05486,0.24586,0.17505,1.00,0.4791549850,0.4755464850,1.00,6.25,0.93,0.04,0.15,0.07,6.25,0.93,0.11,0.11,0.07,1.00,0.00
"653",0.19310,0.15105,0.28970,0.16137,0.20478,1.00,0.4396935016,0.4396935016,0.00,6.25,0.58,0.36,0.10,0.08,6.25,0.58,0.36,0.10,0.08,0.00,0.00
"654",0.13007,0.05178,0.14998,0.26946,0.39871,1.00,0.3624025655,0.3623496467,1.00,6.25,0.31,0.35,0.23,0.15,6.25,0.34,0.34,0.23,0.15,1.00,0.00
"655",0.28863,0.36604,0.10600,0.17242,0.06692,1.00,0.5693469866,0.5692755816,1.00,6.25,0.80,0.07,0.09,0.02,6.25,0.80,0.08,0.08,0.02,1.00,0.00
"656",0.23303,0.17552,0.31713,0.15983,0.11450,1.00,0.4842908440,0.4842908440,0.00,6.25,0.56,0.34,0.09,0.04,6.25,0.56,0.34,0.09,0.04,0.00,0.00
"657",0.19368,0.22561,0.01550,0.45908,0.10612,1.00,0.4672891539,0.4535111944,1.00,6.25,0.76,0.01,0.26,0.03,6.25,0.76,0.19,0.19,0.03,1.00,0.00
"658",0.01399,0.28651,0.17274,0.35048,0.17628,1.00,0.3425088852,0.3425088852,0.00,6.25,1.49,0.28,0.22,0.07,6.25,1.49,0.28,0.22,0.07,0.00,0.00
"659",0.17232,0.32197,0.14467,0.11302,0.24801,1.00,0.4555668923,0.4551815291,1.00,6.25,0.97,0.15,0.07,0.10,6.25,0.97,0.15,0.09,0.09,1.00,0.00
"660",0.06386,0.11536,0.41197,0.34649,0.06232,1.00,0.3659981606,0.3659981606,0.00,6.25,0.96,0.53,0.19,0.02,6.25,0.96,0.53,0.19,0.02,0.00,0.00
"661",0.14656,0.23909,0.15638,0.39681,0.06116,1.00,0.4295323759,0.4295234756,1.00,6.25,0.92,0.21,0.22,0.02,6.25,0.92,0.21,0.21,0.02,1.00,0.00
"662",0.33509,0.14501,0.20216,0.06261,0.25513,1.00,0.5534494827,0.5506592843,1.00,6.25,0.34,0.22,0.03,0.10,6.25,0.34,0.22,0.07,0.07,1.00,0.00
"663",0.15393,0.05417,0.31138,0.29976,0.18076,1.00,0.4015621219,0.4003990146,1.00,6.25,0.27,0.46,0.19,0.07,6.25,0.42,0.42,0.19,0.07,1.00,0.00
"664",0.06423,0.16669,0.21551,0.28860,0.26496,0.00,0.3414474119,0.3414474119,0.00,6.25,1.10,0.38,0.20,0.10,6.25,1.10,0.38,0.20,0.10,0.00,0.00
"665",0.29514,0.06640,0.01449,0.37257,0.25141,1.00,0.5148139878,0.5035401452,1.00,6.25,0.15,0.01,0.25,0.10,6.25,0.18,0.18,0.18,0.10,1.00,0.00
"666",0.21564,0.14270,0.10466,0.23801,0.29899,1.00,0.4416441875,0.4415547281,1.00,6.25,0.51,0.15,0.18,0.12,6.25,0.51,0.17,0.17,0.12,1.00,0.00
"667",0.29811,0.20458,0.23109,0.22622,0.03999,0.00,0.5431875382,0.5431875382,0.00,6.25,0.52,0.23,0.12,0.01,6.25,0.52,0.23,0.12,0.01,0.00,0.00
"668",0.23095,0.09036,0.26006,0.29856,0.12007,1.00,0.4651573729,0.4650541901,1.00,6.25,0.30,0.35,0.18,0.04,6.25,0.34,0.34,0.18,0.04,1.00,0.00
"669",0.29025,0.06051,0.16758,0.23776,0.24390,1.00,0.5007951543,0.4999550775,1.00,6.25,0.14,0.24,0.16,0.10,6.25,0.20,0.20,0.16,0.10,1.00,0.00
"670",0.36084,0.10165,0.33395,0.13999,0.06356,1.00,0.5912357331,0.5900692267,1.00,6.25,0.20,0.33,0.07,0.02,6.25,0.29,0.29,0.07,0.02,1.00,0.00
"671",0.19725,0.00446,0.34991,0.20816,0.24021,1.00,0.4448963214,0.4301708367,1.00,6.25,0.00,0.49,0.14,0.09,6.25,0.37,0.37,0.14,0.09,1.00,0.00
"672",0.26429,0.13544,0.30566,0.10105,0.19356,1.00,0.4998008317,0.4995236324,1.00,6.25,0.40,0.34,0.05,0.07,6.25,0.40,0.34,0.07,0.07,1.00,0.00
"673",0.24200,0.16183,0.01882,0.53448,0.04287,1.00,0.5027545302,0.4890142447,1.00,6.25,0.51,0.01,0.27,0.01,6.25,0.51,0.21,0.21,0.01,1.00,0.00
"674",0.11544,0.27984,0.05419,0.10346,0.44706,1.00,0.4009806779,0.3978895421,1.00,6.25,1.07,0.06,0.09,0.16,6.25,1.07,0.13,0.13,0.13,2.00,0.00
"675",0.35506,0.03013,0.37342,0.23560,0.00578,1.00,0.6031705915,0.5906382775,1.00,6.25,0.03,0.38,0.12,0.00,6.25,0.28,0.28,0.12,0.00,1.00,0.00
"676",0.17269,0.19238,0.30275,0.08807,0.24412,1.00,0.4360226646,0.4348600732,1.00,6.25,0.74,0.35,0.05,0.10,6.25,0.74,0.35,0.08,0.08,1.00,0.00
"677",0.10470,0.28087,0.27716,0.28777,0.04950,0.00,0.4173649949,0.4173649949,0.00,6.25,1.11,0.32,0.16,0.01,6.25,1.11,0.32,0.16,0.01,0.00,0.00
"678",0.48461,0.15155,0.08479,0.17427,0.10478,1.00,0.6887388535,0.6882148130,1.00,6.25,0.23,0.06,0.09,0.03,6.25,0.23,0.08,0.08,0.03,1.00,0.00
"679",0.21148,0.25336,0.21171,0.22332,0.10014,0.00,0.4756627896,0.4756627896,0.00,6.25,0.78,0.23,0.13,0.03,6.25,0.78,0.23,0.13,0.03,0.00,0.00
"680",0.14190,0.22074,0.10869,0.25700,0.27167,1.00,0.4024988720,0.4023897999,1.00,6.25,0.89,0.16,0.18,0.11,6.25,0.89,0.17,0.17,0.11,1.00,0.00
"681",0.28770,0.03412,0.20001,0.37227,0.10589,1.00,0.5139542426,0.5092434017,1.00,6.25,0.06,0.29,0.21,0.03,6.25,0.21,0.21,0.21,0.03,1.00,0.00
"682",0.17511,0.15417,0.22940,0.14910,0.29223,1.00,0.4182634798,0.4182333699,1.00,6.25,0.64,0.32,0.10,0.11,6.25,0.64,0.32,0.11,0.11,1.00,0.00
"683",0.15952,0.20713,0.17645,0.16591,0.29098,1.00,0.4137280900,0.4137280900,0.00,6.25,0.81,0.24,0.12,0.11,6.25,0.81,0.24,0.12,0.11,0.00,0.00
"684",0.52380,0.01440,0.18634,0.03538,0.24008,1.00,0.7333315649,0.7188344487,1.00,6.25,0.00,0.18,0.01,0.09,6.25,0.09,0.09,0.06,0.06,2.00,0.00
"685",0.09483,0.12952,0.32872,0.36058,0.08635,1.00,0.3777500875,0.3777500875,0.00,6.25,0.84,0.46,0.20,0.03,6.25,0.84,0.46,0.20,0.03,0.00,0.00
"686",0.21503,0.25205,0.15965,0.28887,0.08440,1.00,0.4780802069,0.4780802069,0.00,6.25,0.77,0.18,0.16,0.02,6.25,0.77,0.18,0.16,0.02,0.00,0.00
"687",0.29607,0.35197,0.30830,0.00470,0.03896,1.00,0.6021456564,0.6015942250,1.00,6.25,0.77,0.24,0.00,0.01,6.25,0.77,0.24,0.00,0.00,1.00,0.00
"688",0.25263,0.05240,0.26893,0.21036,0.21568,1.00,0.4769961067,0.4739274176,1.00,6.25,0.13,0.37,0.14,0.08,6.25,0.30,0.30,0.14,0.08,1.00,0.00
"689",0.07308,0.20696,0.24678,0.19488,0.27830,1.00,0.3580486893,0.3580486893,0.00,6.25,1.13,0.37,0.14,0.11,6.25,1.13,0.37,0.14,0.11,0.00,0.00
"690",0.11517,0.17439,0.18333,0.33486,0.19225,1.00,0.3793990260,0.3793990260,0.00,6.25,0.88,0.30,0.21,0.07,6.25,0.88,0.30,0.21,0.07,0.00,0.00
"691",0.12408,0.16395,0.25379,0.23510,0.22307,0.00,0.3856497485,0.3856497485,0.00,6.25,0.82,0.37,0.16,0.09,6.25,0.82,0.37,0.16,0.09,0.00,0.00
"692",0.28785,0.05854,0.11589,0.29111,0.24660,1.00,0.4979714662,0.4974753667,1.00,6.25,0.13,0.17,0.20,0.10,6.25,0.18,0.18,0.18,0.10,2.00,0.00
"693",0.19551,0.33109,0.05215,0.18281,0.23843,1.00,0.4773924395,0.4751299864,1.00,6.25,0.93,0.04,0.12,0.09,6.25,0.93,0.09,0.09,0.09,1.00,0.00
"694",0.17934,0.21028,0.20928,0.26607,0.13503,0.00,0.4381239558,0.4381239558,0.00,6.25,0.77,0.26,0.16,0.05,6.25,0.77,0.26,0.16,0.05,0.00,0.00
"695",0.39863,0.18842,0.00575,0.32642,0.08077,1.00,0.6319049543,0.6167901717,1.00,6.25,0.37,0.00,0.18,0.02,6.25,0.37,0.11,0.11,0.02,1.00,0.00
"696",0.21400,0.27910,0.08355,0.15969,0.26367,1.00,0.4738430077,0.4736118482,1.00,6.25,0.82,0.08,0.11,0.10,6.25,0.82,0.10,0.10,0.10,1.00,0.00
"697",0.18818,0.45412,0.06338,0.14827,0.14605,1.00,0.5143617913,0.5134448121,1.00,6.25,1.07,0.04,0.08,0.05,6.25,1.07,0.06,0.06,0.05,1.00,0.00
"698",0.30894,0.16794,0.08898,0.13992,0.29422,1.00,0.5256040394,0.5253886955,1.00,6.25,0.42,0.09,0.10,0.11,6.25,0.42,0.10,0.10,0.10,2.00,0.00
